8.038186795485202651e+00,3.159571609170269468e+00
7.904025339527017024e+00,3.113017374569603035e+00
7.800964749135278709e+00,3.051529519313660010e+00
7.549308353466286370e+00,3.104425960176363297e+00
7.772416271307865721e+00,2.799282400097319989e+00
7.410760694601868259e+00,2.959049681998326964e+00
7.741339760674681436e+00,2.526457415045379129e+00
7.579044504646676117e+00,2.520786212353562483e+00
7.476241189928071407e+00,2.464415147948080254e+00
7.266500871679488327e+00,2.527636884103568349e+00
7.249011519180856844e+00,2.385607568911612741e+00
7.326744339589879473e+00,2.115864819255134144e+00
7.165707854495312112e+00,2.134906534974590819e+00
6.980194325346814388e+00,2.200825347886135930e+00
7.032739624454270810e+00,1.925058157185760788e+00
6.778369770213789280e+00,2.115880010161478531e+00
6.728634879256460977e+00,1.987640039836747530e+00
6.512304855762330646e+00,2.160576211301144856e+00
6.524037504801045273e+00,1.906993592553952954e+00
6.406427605995232533e+00,1.902725196517152995e+00
6.337460345052107868e+00,1.789021890911179025e+00
6.316211639439721637e+00,1.535780623796421551e+00
6.094665649067069424e+00,1.819954105415248602e+00
6.034547132649056067e+00,1.655010496592446145e+00
5.893939876903845132e+00,1.749450041761625663e+00
5.807915845022449730e+00,1.652255275314375105e+00
5.779687040261378250e+00,1.254393562776099369e+00
5.621759853255445805e+00,1.455649741402586184e+00
5.523878028865920164e+00,1.337694061020804348e+00
5.397217003710312433e+00,1.420189313904297812e+00
5.276046617273962624e+00,1.510105198724382092e+00
5.156190789988344569e+00,1.704566988749490086e+00
5.054036740019601126e+00,1.577399077710226916e+00
4.947610043630105814e+00,1.681703727403297766e+00
4.831881364583359151e+00,1.452904162916816677e+00
4.740010148724060457e+00,1.713101434415187807e+00
4.620783162106843811e+00,1.582410934182012063e+00
4.442041231612491536e+00,1.099443766338840334e+00
4.311261663685969303e+00,1.073838013761782673e+00
4.334581396388953678e+00,1.803337651606291114e+00
4.137255211919880438e+00,1.425061680817776733e+00
4.129423299866012975e+00,1.834403376136419794e+00
4.038999835295373764e+00,1.892809073397375919e+00
3.854197307205018852e+00,1.671399022768107923e+00
3.729054233411774888e+00,1.654918693324259671e+00
3.600352312305311386e+00,1.639722364666192700e+00
3.558870627377577200e+00,1.826303980840940255e+00
3.504897031485499692e+00,1.965715707888275876e+00
3.231698270777013882e+00,1.679929991349478513e+00
3.339876921435457113e+00,2.107030321543774676e+00
2.928807549026353652e+00,1.640986789863382533e+00
3.029846726134890034e+00,2.019733041219330616e+00
2.860650182186240009e+00,1.975845397910696022e+00
2.858615625374643088e+00,2.167084948640787267e+00
2.935951258604497571e+00,2.441491319634960799e+00
2.833891663882181611e+00,2.481979442716902184e+00
2.703651311704296401e+00,2.495078043375087429e+00
2.406230051617401777e+00,2.344069787072136091e+00
2.323266158108136636e+00,2.426878274212924236e+00
2.604704482228718643e+00,2.838697139350578880e+00
2.265446277507883632e+00,2.684926462419094939e+00
2.168414251370728518e+00,2.752314233207707961e+00
2.338833947955844650e+00,3.021252596981470973e+00
2.245783666015907176e+00,3.084049709712012977e+00
2.226317043054059308e+00,3.197711474149241617e+00
2.200900585702582735e+00,3.304402468444955332e+00
2.015872343479603757e+00,3.318737366830308844e+00
2.000454248852178374e+00,3.432679229174154134e+00
2.048139904045311432e+00,3.574356292881059716e+00
1.880898299812269858e+00,3.613252720223597780e+00
1.674591039186816843e+00,3.645578770911551914e+00
1.979628553485355713e+00,3.879627800929873693e+00
1.656042604383620720e+00,3.878354830268294862e+00
1.771185013963734178e+00,4.029240612862158066e+00
1.655597219792902752e+00,4.108584021219578553e+00
1.843185399072104325e+00,4.264481402512900310e+00
1.880664769223884036e+00,4.376325450124512351e+00
2.073798133186786075e+00,4.510453658640101615e+00
1.455500834357164486e+00,4.521492962793564274e+00
1.486916876729437842e+00,4.638234889277624617e+00
1.362190303090628607e+00,4.741130579631049002e+00
1.734018215573437161e+00,4.871033729767989762e+00
1.253722574578157722e+00,4.970428336486404142e+00
1.692890260516496159e+00,5.078328146604920157e+00
1.799636924254720327e+00,5.177013494916708147e+00
1.632611701350076494e+00,5.293120372137820162e+00
1.556744855567645303e+00,5.409603240047736072e+00
1.147113328725832826e+00,5.582210428736924968e+00
1.246444002098449744e+00,5.689042558753113710e+00
1.466969371127861077e+00,5.764581858184484986e+00
1.490791979659384037e+00,5.876251572566142833e+00
1.405589821293366182e+00,6.019090687303787490e+00
1.434980296024367608e+00,6.133506830962221379e+00
1.818615647914088918e+00,6.123291225148197903e+00
1.671362246360436732e+00,6.294856555051131508e+00
1.941698869919743498e+00,6.302289049773410312e+00
2.255057828987537594e+00,6.272667692425360819e+00
1.988024843583535706e+00,6.513773586296949247e+00
1.831447590641673173e+00,6.719843895236270015e+00
2.139963570914344526e+00,6.671371298968002073e+00
1.742530225596935711e+00,7.044243083759013757e+00
1.849782144772004866e+00,7.118422993378389130e+00
2.304298575268531657e+00,6.939102188806316462e+00
2.445368702708409003e+00,6.962908698096621052e+00
2.273841587545223586e+00,7.235050550706943362e+00
2.663162165878968590e+00,7.042563212653307758e+00
2.313152457569191078e+00,7.502443659645811280e+00
2.311933963565445449e+00,7.666931228122264130e+00
2.379451903137442592e+00,7.769497157501410456e+00
2.904071396740365518e+00,7.360034067524724222e+00
2.566952643065816719e+00,7.920338298937346977e+00
2.788769296695147393e+00,7.831269768677365128e+00
3.027644425841838682e+00,7.696767513474286559e+00
2.963299176362391929e+00,7.977662741694503623e+00
3.110339864527963627e+00,7.959008543467716024e+00
3.231445150395427124e+00,7.972228484473140142e+00
3.228312150376248191e+00,8.203494300891788882e+00
3.497276470774088430e+00,7.932075543603684054e+00
3.589982580557879110e+00,7.979329703981385080e+00
3.507875911307589689e+00,8.428771797904975216e+00
3.628277477203608825e+00,8.445491047812090812e+00
3.805503550693134063e+00,8.299850438892621085e+00
3.873211210847221864e+00,8.449361004610812742e+00
4.095918759346130145e+00,8.095445226579808917e+00
4.044148048747779889e+00,8.703373927757503736e+00
4.332780306499880218e+00,7.969550946409302838e+00
4.398426813431961513e+00,8.137408553344641859e+00
4.496413273045289039e+00,8.163358635749400349e+00
4.527706221942657372e+00,8.719698511715247236e+00
4.676693459664543973e+00,8.403022864881096510e+00
4.770275512884736280e+00,8.633061071572722511e+00
4.890280026428470705e+00,8.473877918391741204e+00
4.999999999999999112e+00,8.638224983474358964e+00
5.000000000000000000e+00,5.564020973509967050e+00
4.678391438173373551e+00,5.000000000000000000e+00
5.000000000000000000e+00,4.878185955235931459e+00
5.070483836597267313e+00,5.000000000000000000e+00
5.000000000000000000e+00,5.073842665522174222e+00
